chosen_server,lat_8001,lat_8002,lat_8003,lat_8004,lat_8005,lat_8006,lat_8007,lat_8008,lat_8009,lat_8010,load_8001,load_8002,load_8003,load_8004,load_8005,load_8006,load_8007,load_8008,load_8009,load_8010
http://localhost:8006,0.0082953790006286,0.006971156002691714,0.006742993999068858,0.007267886998306494,0.00702588499916601,0.006316027000139002,0.00647349800055963,0.006656522000412224,0.006620547999773407,0.00660871599757229,0,0,0,0,0,0,0,0,0,0
http://localhost:8002,0.004713654001534451,0.003585307000321336,0.004218600999593036,0.004099953999684658,0.004002380002930295,0.004050412000651704,0.004382580998935737,0.003950758000428323,0.003900906998751452,0.0038784299977123737,0,0,0,0,0,0,0,0,0,0
http://localhost:8006,0.0044499959985842,0.003987912001321092,0.004648001999157714,0.004329455001425231,0.007756768998660846,0.004165006001130678,0.004480108997086063,0.004615662001015153,0.004214605000015581,0.004362788000435103,1,1,0,0,0,0,0,0,0,0
http://localhost:8009,0.004678446002799319,0.004898957999103004,0.004610796000633854,0.0045960710012877826,0.004667322999011958,0.004706520001491299,0.004920199997286545,0.004519427002378507,0.004230071001074975,0.004378603996883612,0,0,0,0,0,0,0,0,0,0
http://localhost:8004,0.0046415210017585196,0.014185517000441905,0.005050834999565268,0.004133275000640424,0.004610572999808937,0.004435350998392096,0.004845765000936808,0.005424704002507497,0.0049633050002739765,0.005506215002242243,0,0,0,0,0,0,0,0,0,0
