strategy,chosen_server,lat_8001,lat_8002,load_8001,load_8002
latency-load,http://localhost:8002,0.0075140000008104835,0.004056292000313988,0,0
latency-load,http://localhost:8002,0.008115917000395712,0.003603500001190696,0,0
latency-load,http://localhost:8002,0.007783375000144588,0.0036903750005876645,0,0
