port,content_dir,strategy,total_req,manifest_req,segment_req,other_req
8001,content/server1,latency,83,6,0,77
8001,content/server1,latency,239,8,0,231
8001,content/server1,latency,161,7,0,154
8001,content/server1,latency,161,7,0,154
8001,content/server1,latency,5,5,0,0
