port,content_dir,strategy,total_req,manifest_req,segment_req,other_req
8002,content/server2,latency,79,2,0,77
8002,content/server2,latency,79,2,0,77
8002,content/server2,latency,79,2,0,77
8002,content/server2,latency,79,2,0,77
8002,content/server2,latency,79,2,0,77
