strategy,chosen_server,lat_8001,lat_8002,load_8001,load_8002
latency-load,http://localhost:8002,0.010010207999584964,0.003898541002854472,6,5
latency-load,http://localhost:8002,0.010771375000331318,0.004769625000335509,0,0
latency-load,http://localhost:8002,0.013260292002087226,0.005967790999420686,0,0
latency-load,http://localhost:8002,0.008650667001347756,0.005278458000248065,0,0
latency-load,http://localhost:8002,0.008852957998897182,0.00562704200274311,0,1
latency-load,http://localhost:8002,0.007266833999892697,0.006453000001783948,0,0
latency-load,http://localhost:8002,0.009559832997183548,0.0058461250009713694,0,0
