port,content_dir,strategy,total_req,manifest_req,segment_req,other_req
8001,content/server1,latency-load,159,5,0,154
8001,content/server1,latency-load,81,4,0,77
8001,content/server1,latency-load,81,4,0,77
8001,content/server1,latency-load,159,5,0,154
8001,content/server1,latency-load,159,5,0,154
