strategy,chosen_server,lat_8001,lat_8002,load_8001,load_8002
latency,http://localhost:8001,0.0034702500015555415,0.006463084002461983,0,0
latency,http://localhost:8001,0.0031447080000361893,0.006160583001474151,1,0
latency,http://localhost:8001,0.0036233330029062927,0.007818999998562504,1,0
latency,http://localhost:8001,0.0015385420010716189,0.005394957999669714,0,0
latency,http://localhost:8001,0.0012169590008852538,0.0013162920004106127,0,1
latency,http://localhost:8002,0.009888791002595099,0.0085962089979148,1,1
latency,http://localhost:8002,0.001161167001555441,0.0010939999992842786,0,1
latency,http://localhost:8001,0.001274874997761799,0.0019290419986646157,0,0
latency,http://localhost:8002,0.002349250000406755,0.0016124160028994083,0,0
latency,http://localhost:8002,0.005468957999255508,0.002037125002971152,4,3
