strategy,chosen_server,lat_8001,lat_8002,load_8001,load_8002
latency,http://localhost:8002,0.00793658300244715,0.002905917001044145,1,0
latency,http://localhost:8002,0.008852166996803135,0.002425667000352405,0,0
latency,http://localhost:8002,0.009211833999870578,0.002146583003195701,0,0
latency,http://localhost:8002,0.009127792000072077,0.00230316599845537,0,0
