strategy,chosen_server,lat_8001,lat_8002,load_8001,load_8002
latency-load,http://localhost:8002,0.005287457999656908,0.002841583998815622,1,1
latency-load,http://localhost:8002,0.012603667000803398,0.00297912499809172,0,1
latency-load,http://localhost:8002,0.013814000001730165,0.0023765000005369075,0,1
latency-load,http://localhost:8001,0.0026064160010719206,0.0028276659977564123,1,2
latency-load,http://localhost:8002,0.011121167000965215,0.0030916670002625324,0,1
latency-load,http://localhost:8002,0.0030067090010561515,0.00203745800172328,2,0
latency-load,http://localhost:8001,0.0011057910014642403,0.0018679579989111517,0,2
latency-load,http://localhost:8001,0.0011682910007948522,0.0020054160013387445,0,0
latency-load,http://localhost:8001,0.0032222910012933426,0.0034708329985733144,2,5
