strategy,chosen_server,lat_8001,lat_8002,load_8001,load_8002
latency,http://localhost:8002,0.00928974999987986,0.0026747920019261073,0,0
latency,http://localhost:8002,0.009875959000055445,0.0026297500007785857,0,0
latency,http://localhost:8002,0.0101833330008958,0.0022512089999509044,0,0
latency,http://localhost:8002,0.004905791000055615,0.0024667910001880955,0,0
latency,http://localhost:8002,0.010174750001169741,0.0027178749987797346,0,0
