strategy,chosen_server,lat_8001,lat_8002,load_8001,load_8002
latency,http://localhost:8002,0.007506207999540493,0.005215958000917453,0,0
latency,http://localhost:8002,0.007300040997506585,0.004888082999968901,0,0
latency,http://localhost:8002,0.007394583000859711,0.005306125000061002,0,0
