port,content_dir,strategy,total_req,manifest_req,segment_req,other_req
8001,content/server1,latency-load,400,15,0,385
8001,content/server1,latency-load,400,15,0,385
8001,content/server1,latency-load,400,15,0,385
8001,content/server1,latency-load,400,15,0,385
8001,content/server1,latency-load,400,15,0,385
