port,content_dir,strategy,total_req,manifest_req,segment_req,other_req
8001,content/server1,latency-load,80,3,0,77
8001,content/server1,latency-load,80,3,0,77
8001,content/server1,latency-load,80,3,0,77
8001,content/server1,latency-load,80,3,0,77
8001,content/server1,latency-load,80,3,0,77
