port,content_dir,strategy,total_req,manifest_req,segment_req,other_req
8001,content/server1,latency,1,1,0,0
8001,content/server1,latency,1,1,0,0
8001,content/server1,latency,1,1,0,0
8001,content/server1,latency,1,1,0,0
8001,content/server1,latency,1,1,0,0
