port,content_dir,strategy,total_req,manifest_req,segment_req,other_req
8001,content/server1,latency,4,4,0,0
8001,content/server1,latency,4,4,0,0
8001,content/server1,latency,82,5,0,77
8001,content/server1,latency,82,5,0,77
8001,content/server1,latency,82,5,0,77
