chosen_server,lat_8001,lat_8002,lat_8003,load_8001,load_8002,load_8003
http://localhost:8002,0.009683330998086603,0.007031418001133716,0.007659528997464804,0,0,0
http://localhost:8001,0.004781677002029028,0.003241840000555385,0.004450715001439676,0,1,1
http://localhost:8001,0.0037909179991402198,0.0052312770021671895,0.005292778998409631,0,0,0
http://localhost:8003,0.005055058001744328,0.005163842997717438,0.004771311003423762,1,0,0
http://localhost:8002,0.005414789000496967,0.005385633001424139,0.0035956520005129278,0,0,1
