chosen_server,lat_8001,lat_8002,lat_8003,lat_8004,lat_8005,load_8001,load_8002,load_8003,load_8004,load_8005
http://localhost:8005,0.008751669000048423,0.007370449999143602,0.007075987999996869,0.006838247001724085,0.006785798002965748,0,0,0,0,0
http://localhost:8003,0.004798521997145144,0.004589459000271745,0.004321074000472436,0.004421919002197683,0.004569049997371621,0,0,0,0,0
http://localhost:8003,0.005095915999845602,0.0046125070002744906,0.003697304000525037,0.004416532003233442,0.003968368000641931,0,0,0,0,0
http://localhost:8004,0.004926650002744282,0.005573070000536973,0.003955595999286743,0.00446685299903038,0.00830488299834542,0,0,1,0,0
http://localhost:8004,0.004655751003156183,0.004853513000853127,0.004442476001713658,0.003353754000272602,0.004607156999554718,0,0,0,0,0
