chosen_server,lat_8001,lat_8002,lat_8003,lat_8004,lat_8005,lat_8006,lat_8007,lat_8008,load_8001,load_8002,load_8003,load_8004,load_8005,load_8006,load_8007,load_8008
http://localhost:8008,0.009699642003397457,0.008549356000003172,0.00799135199849843,0.007549506000941619,0.007610831002239138,0.007125585001631407,0.0073147729999618605,0.007113693998689996,0,0,0,0,0,0,0,0
http://localhost:8002,0.004768509999848902,0.004513071999099338,0.0047872239993012045,0.00453117500001099,0.004738479998195544,0.004971665002813097,0.0046676499987370335,0.004582125999149866,0,0,0,0,0,0,0,0
http://localhost:8008,0.0046032430000195745,0.005089804999443004,0.004780569997819839,0.004660574002627982,0.004517460998613387,0.004795474000275135,0.005003026999474969,0.004446106999239419,0,0,0,0,0,0,0,0
http://localhost:8008,0.004664834999857703,0.005035158999817213,0.004958210000040708,0.005107291999593144,0.004575350998493377,0.00483762999647297,0.004966717002389487,0.004307998999138363,0,0,0,0,0,0,0,0
http://localhost:8008,0.004705387000285555,0.004664960997615708,0.004988922999473289,0.004929090002406156,0.005136550000315765,0.004909087001578882,0.004942921001202194,0.004463066001335392,0,0,0,0,0,0,0,0
