chosen_server,lat_8001,lat_8002,lat_8003,lat_8004,lat_8005,load_8001,load_8002,load_8003,load_8004,load_8005
http://localhost:8005,0.009663619999628281,0.00776567000139039,0.007513691998610739,0.007716779000475071,0.006894414000271354,0,0,0,0,0
http://localhost:8002,0.004663230000005569,0.003972098998929141,0.004577993997372687,0.004084022999450099,0.004103761999431299,0,0,0,0,0
http://localhost:8002,0.0050823109995690174,0.004065315999469021,0.004561523001029855,0.004389916000945959,0.004172553002717905,0,0,0,0,0
http://localhost:8002,0.005094606996863149,0.0038733550027245656,0.00473982900075498,0.005313052999554202,0.007788679999066517,0,0,0,0,0
http://localhost:8002,0.005014939997636247,0.0037615219989675097,0.00455694500124082,0.004713984999398235,0.004712272999313427,0,0,0,0,0
http://localhost:8005,0.005418368000391638,0.004540912999800639,0.004898891002085293,0.004439865002495935,0.004409283999848412,0,0,1,0,0
http://localhost:8005,0.00532190300145885,0.00439635800285032,0.004587490999256261,0.0043409499994595535,0.004194836998067331,0,0,0,0,0
http://localhost:8004,0.004025174999696901,0.003724062000401318,0.0038967040018178523,0.003613113000028534,0.0038952939976297785,0,0,0,0,0
